building_id,mean_temp,std_temp,pct_above_18,pct_below_15
48793,16.01314505540287,7.145734290829088,46.229327453142226,45.222869743266656
48797,13.59582895069238,6.372624721207797,32.0446009138479,56.99350461739308
4880,15.108477440461218,7.1188377446553766,42.12639334970716,48.74677246678002
4881,13.303892446916526,6.664703127091281,29.997147080945098,59.83089970692741
48813,17.725404049050496,7.212708098364947,59.229753157764385,33.045763504774484
48817,15.256675979644143,6.37574003632289,38.436283009750134,50.32263566332187
4882,9.455704686871274,5.769479448492621,12.78162221474966,82.81684158363272
48836,12.723282464053709,6.914783500632601,27.903576650144423,63.97496701494134
48837,11.241790842973256,6.6907074190719324,21.487915883962227,70.01475056417756
48838,10.779342630443967,6.69698807913663,20.24347167907153,72.50536142298473
4884,13.056777883218594,7.173209653869956,30.721660154733872,62.4990296788884
48841,17.601527180824984,6.907402280409519,55.615901389659605,35.27633800488801
48847,17.991379566749607,6.680573499373503,58.27528952287465,33.23169139837721
4885,17.70339776052576,6.173127437213403,54.979015066880045,33.84764032730457
48854,13.430338098269765,6.933740854188224,31.393372364999344,60.55961530080049
48855,15.95704410590738,6.719065746085579,43.81301922541836,44.89817550647251
48857,16.522860478012454,6.621179547983085,47.57502766746956,41.29288457782697
48863,17.03096125494691,7.138255325572481,52.57576716229041,38.92945270484024
48864,17.085438993810385,7.124590859977454,52.87165795700422,38.641798787817436
48865,17.25505128721599,6.694077770899797,53.79953549136304,36.024822180287416
48867,10.233096278679783,6.723891800749398,18.244882228922492,76.43444945705153
48868,16.596013809591973,6.971537314168886,50.66928600460642,39.71819536648151
48879,14.030497028195441,6.224086779198945,30.384689035936933,57.61718334432647
4888,13.27688635639173,6.695032321750837,30.62140152497536,59.36770579386897
48880,13.942769500769554,6.317079643350212,30.223082517003892,58.389656499978614
48894,12.91863319880083,6.437034878945488,26.882045088566827,64.08905886562891
489,13.342994379988383,6.072973462601884,26.698222213212787,60.32616407532788
48946,15.652934314144384,6.758100048027201,43.14521362579792,46.67555545067315
48947,15.652934314144384,6.758100048027201,43.14521362579792,46.67555545067315
48959,15.408006288630984,7.210366267702014,42.25072686847956,49.68131805484294
48960,15.392801812612879,7.221768747070645,42.22204485593423,49.71779756678791
48963,16.545690575818796,7.115080729025775,48.601163704268814,42.75759197476743
48966,13.221332487659886,6.991340866530361,31.460098522167492,60.11724137931035
48969,13.45364801377268,7.207924592673755,33.258526940187835,58.67820069204153
48977,13.481387782818826,7.221265527754847,33.42890191697397,58.42272291372134
48999,16.898860290116893,6.877187437332819,50.91770395623563,39.65055894711805
49003,14.080291871772786,6.729342163327534,33.851729988175414,55.56783712919644
49004,16.79844085068374,6.872211858805702,50.47996240853864,39.882750441923434
49006,16.79844085068374,6.872211858805702,50.47996240853864,39.882750441923434
4901,15.142089254834124,7.193085632832791,41.50735840642188,50.41573757494673
49018,12.994531715641887,7.213715544029318,31.277411861790732,61.41938047282118
49035,16.387028812832472,6.8556561156121845,48.16769309000509,42.214814396293576
49036,16.745854200157225,6.449974051173482,49.320397183771426,39.38397843469557
4905,14.255274676727367,6.571556145530789,35.35023137259192,53.61280371071315
49051,14.039041804603492,6.187798034331658,30.038324870371763,57.525952485748945
49052,13.880659320109483,6.262567239276076,29.697201667091942,58.79582376456579
49055,15.876690831146275,6.9899202287794076,46.02434794045359,44.898194043714504
49064,17.162036917758506,6.500781232082387,52.73616304392489,36.48436536960184
49116,15.656255010577793,6.94773603135275,44.29148375768218,46.11530582382207
49120,15.969875537572277,7.033698234309305,46.065755018911844,44.59354087867326
4914,10.698474547959497,6.523521655689446,18.606199292698147,75.26211774495528
49147,14.389043085756079,7.0631050416127685,37.570006057450136,52.99418697329409
4916,14.049519739057674,6.719211207169686,33.382593550430144,56.81532696469098
49163,12.09318360741967,6.403258332019145,22.552269583148444,68.20886951528283
49164,12.621296576236235,6.44326349327411,24.79262069867853,65.6469972523878
4917,14.226180648642929,6.686811512218603,34.1626723847965,55.90628153380423
4918,12.871816327580778,6.564494514643673,27.349483239459726,63.496472904248925
49180,16.738233030247855,6.978447793186025,50.257572113863326,40.206563975343954
49183,14.058427540920158,7.141243406023497,35.5056841609236,56.20781056723803
49186,16.6850157451956,6.779603857203592,49.29935768598293,39.99915669932114
4919,14.512994300877025,6.726017373973577,35.838746696707766,54.104505111548626
4920,10.481744460453266,5.763359109403319,14.429880284672514,78.20230754134259
4921,14.49817765918666,6.7503768441673735,35.87940332397742,54.193867146025845
4922,15.651554118984569,6.746106421233552,42.003351995150304,47.65360339478658
49221,16.035940864718253,7.3881237213696505,49.51251836403423,42.00458201917051
49225,14.943033414658942,7.156912647768401,40.36791896671848,51.02497454311592
49297,11.860766906479954,6.792483745703483,24.474805111307564,67.44997187173512
49301,14.637590162576739,7.076721549829209,37.9400260756193,53.294951398660075
49302,14.646188407728191,7.06958198901878,37.94906218131592,53.28204267623633
49303,14.782426731353155,6.970583146460315,38.05412221893377,53.02073012237335
49304,14.782426731353155,6.970583146460315,38.05412221893377,53.02073012237335
49305,14.782426731353155,6.970583146460315,38.05412221893377,53.02073012237335
49307,16.808153760481545,6.505552307960885,49.86733308651117,38.80970011106997
49310,14.528857106020482,6.748786615632937,35.445951601388444,55.04788163757662
49311,14.301649731442003,6.897106275571048,35.232363511052036,55.48909565303008
49312,16.91951519084049,6.386312456838179,52.29341281430657,37.08467524154348
49314,16.484636364213337,6.557462376774856,49.01268864028831,40.28830993317817
49318,17.166754926428034,6.324455406161386,51.71784042917476,36.47414678689647
49320,16.687894672927342,6.757628849627093,50.2454833694898,40.0186198477037
49322,18.095521411962636,6.054131542035644,59.19486876529665,30.186794947534253
49324,16.94220575053208,6.897342009540679,52.123251323856515,38.954689669967365
49326,18.156740816974835,6.060532758596958,59.60741511332435,29.948667223766563
49328,16.936333533024563,6.839129457757864,51.516426104666614,39.130434782608695
49330,18.347328152038624,6.002262684801576,60.85736842989367,28.754766424215955
49333,19.72659485969651,5.851572330916291,70.15059048967944,21.74085105496657
49338,19.709071880916692,5.817519826443986,69.98251250559193,21.684493066005125
49343,19.979969060638904,5.694233280811843,71.73027511436987,20.129096948047877
49359,17.10043685451154,6.966567224383928,52.71299777105026,38.1749226521175
49366,14.02930638485484,6.803312618190044,33.228374314523265,57.60481160445781
49368,14.475926179464864,7.1920306197468005,37.63951275965556,53.24336517526137
49369,14.563255023023611,7.194149128938758,38.3866671889076,52.626219106184635
4937,15.685158831365785,6.797416137299629,43.05837999461422,46.88414073599465
49371,14.975090763837335,7.360545430550434,42.17010120373242,50.02959997744764
49375,14.851451420949568,6.937993070539677,37.972403219624375,51.5293215791491
49376,13.97584776452765,7.260010081205629,35.533177827084636,57.133375054522006
49377,16.270478438157564,6.722472845413118,46.666962870810565,42.7437389849084
49378,12.736839046998693,6.497624299007587,25.33857393087538,64.57469987610544
4938,14.62344497538171,6.7723334183040045,35.77565588549141,54.095374765426655
4939,15.406787269946097,6.774616798374905,40.75110672081367,48.78809497676801
4940,15.210742149256031,7.006858911622885,39.840082159624416,50.69230487089202
4941,14.653302026745285,6.790814532715695,36.07965892308121,53.698250959046625
4942,13.482057570494874,7.087415188624639,32.177086173269295,59.506532726548244
4943,14.556702337228076,6.896569794024506,36.3860577379133,54.5390347502556
49430,12.494617535109223,6.266468533959595,23.58278842956888,66.60478776460157
49431,16.22657560688933,6.819337846081288,47.02091537990691,42.61494219686558
49433,16.157151933338895,6.752858744723324,46.81848161905093,42.63894192383796
49436,15.796830021349658,7.0727344591551855,45.18683808907183,45.971881792535726
4944,14.167690673762172,6.684390327153976,33.307149886688876,56.78376987459032
49440,14.372523328584128,6.719163970168322,35.506337216745614,53.41313532198182
49445,13.636626061444256,6.533004788160393,29.524195591588548,60.37699518621737
49447,14.459858909912722,7.195928045453737,36.900950500184514,55.06318382653621
